time,cell_ID,sum_pix_intensity_cyto,sum_pix_intensity_nuclei,cell sizes,nucleus sizes,Particles in cytosol,Particles in nucleus,protein concentrations (AU),image_name
13,5.0,608206,466545,7504,2853,7.0,4.0,30.45818103633627,rep1_FOV2.tif
13,6.0,496462,459112,6795,2814,3.0,1.0,9.382064807837226,rep1_FOV2.tif
13,7.0,455851,435381,7179,2641,5.0,5.0,4.510797708241516,rep1_FOV2.tif
13,8.0,524908,427499,7392,2619,10.0,10.0,20.408338571129267,rep1_FOV2.tif
13,9.0,452537,466628,6805,2831,0.0,0.0,1080763.2624559638,rep1_FOV2.tif
13,10.0,578740,414625,7391,2552,5.0,1.0,33.91506509609423,rep1_FOV2.tif
13,11.0,660208,438038,7019,2677,9.0,4.0,51.16766467065868,rep1_FOV2.tif
14,1.0,625837,436030,7965,2651,7.0,5.0,35.718291305984195,rep1_FOV2.tif
14,2.0,543940,422582,7963,2568,5.0,4.0,22.494531974050048,rep1_FOV2.tif
14,4.0,503677,418293,7512,2573,10.0,9.0,17.287710062765743,rep1_FOV2.tif
14,5.0,579235,467779,7504,2871,5.0,3.0,24.05698251672782,rep1_FOV2.tif
14,6.0,495818,461741,6773,2811,5.0,3.0,8.600959111559819,rep1_FOV2.tif
14,7.0,455012,432528,7159,2632,5.0,4.0,4.966644576982549,rep1_FOV2.tif
14,8.0,526250,423414,7386,2605,16.0,12.0,21.509307676218363,rep1_FOV2.tif
14,9.0,438352,467286,6754,2847,0.0,0.0,1099293.1563859738,rep1_FOV2.tif
14,10.0,567152,418562,7392,2538,4.0,1.0,30.61186650185414,rep1_FOV2.tif
14,11.0,617089,443115,7019,2685,9.0,7.0,40.141670512228885,rep1_FOV2.tif
15,1.0,596034,439097,7951,2650,4.0,2.0,29.605168836068668,rep1_FOV2.tif
15,2.0,521344,423733,7926,2575,7.0,7.0,18.241637077181835,rep1_FOV2.tif
15,4.0,510657,421431,7549,2569,7.0,7.0,17.916867469879517,rep1_FOV2.tif
15,5.0,551614,471628,7499,2864,3.0,3.0,17.25695792880259,rep1_FOV2.tif
15,6.0,502855,469941,6747,2826,7.0,5.0,8.394287171639888,rep1_FOV2.tif
15,7.0,469557,435652,7166,2638,9.0,9.0,7.48785335689046,rep1_FOV2.tif
15,8.0,528625,429884,7387,2606,13.0,10.0,20.65279230286551,rep1_FOV2.tif
15,9.0,432766,465689,6751,2841,0.0,0.0,1098448.688746803,rep1_FOV2.tif
15,10.0,552681,417474,7356,2550,1.0,0.0,28.132958801498127,rep1_FOV2.tif
15,11.0,575402,440011,7011,2684,8.0,5.0,31.28980818118789,rep1_FOV2.tif
16,1.0,570551,435037,7947,2651,3.0,2.0,25.58799093655589,rep1_FOV2.tif
16,2.0,511279,421520,7939,2572,3.0,1.0,16.72424073038942,rep1_FOV2.tif
16,4.0,496765,417000,7552,2562,8.0,7.0,15.98496993987976,rep1_FOV2.tif
16,5.0,525880,464605,7483,2850,4.0,4.0,13.225771638247355,rep1_FOV2.tif
16,7.0,460435,433989,7143,2642,11.0,11.0,5.8755832037325035,rep1_FOV2.tif
16,8.0,542317,423702,7390,2594,8.0,5.0,24.73206839032527,rep1_FOV2.tif
16,9.0,433689,466255,6785,2843,0.0,0.0,1089531.8949771689,rep1_FOV2.tif
16,11.0,562119,439441,7017,2681,8.0,6.0,28.29289667896679,rep1_FOV2.tif
17,1.0,564461,435403,7937,2644,8.0,6.0,24.382769695824674,rep1_FOV2.tif
17,2.0,508156,418885,7915,2567,1.0,1.0,16.69240837696335,rep1_FOV2.tif
17,4.0,520554,419501,7543,2557,14.0,11.0,20.267348576012836,rep1_FOV2.tif
17,5.0,509246,469004,7504,2851,3.0,3.0,8.648613797549968,rep1_FOV2.tif
17,8.0,549578,428342,7377,2615,9.0,6.0,25.45905081898362,rep1_FOV2.tif
17,9.0,431096,467660,6789,2847,0.0,0.0,1089530.8807711822,rep1_FOV2.tif
17,11.0,534859,439828,7015,2679,5.0,4.0,21.916743542435423,rep1_FOV2.tif
18,1.0,574547,433437,7958,2645,9.0,8.0,26.559382646339166,rep1_FOV2.tif
18,2.0,516254,424533,7955,2576,1.0,1.0,17.051682468860385,rep1_FOV2.tif
18,4.0,567086,425975,7504,2574,13.0,7.0,28.62292089249493,rep1_FOV2.tif
18,9.0,435755,465762,6797,2832,0.0,0.0,1083212.4310214375,rep1_FOV2.tif
18,11.0,514304,442765,7012,2680,5.0,4.0,16.514081255771007,rep1_FOV2.tif
19,1.0,549096,436515,7929,2652,8.0,7.0,21.33428084138715,rep1_FOV2.tif
19,4.0,603103,419269,7442,2570,12.0,7.0,37.73275862068966,rep1_FOV2.tif
19,9.0,432870,465485,6775,2840,0.0,0.0,1091470.058703939,rep1_FOV2.tif
19,11.0,506212,437575,7013,2684,3.0,3.0,15.855162855162854,rep1_FOV2.tif
20,1.0,535708,434015,7926,2656,3.0,3.0,19.296584440227704,rep1_FOV2.tif
20,4.0,580022,424196,7532,2574,9.0,7.0,31.429205324727715,rep1_FOV2.tif
20,9.0,430370,468709,6764,2834,0.0,0.0,1092857.2409669212,rep1_FOV2.tif
20,11.0,478383,443005,7010,2684,3.0,3.0,8.177993527508091,rep1_FOV2.tif
0,1.0,1010903,420435,7640,2580,8.0,3.0,116.69328063241107,rep1_FOV3.tif
0,2.0,791672,409854,7346,2520,5.0,2.0,79.11686697057604,rep1_FOV3.tif
0,3.0,602286,435012,7034,2662,2.0,2.0,38.260292772186645,rep1_FOV3.tif
0,4.0,377868,401776,7157,2462,0.0,0.0,914790.9239616613,rep1_FOV3.tif
0,5.0,984481,454923,6883,2732,19.0,3.0,127.57359672368104,rep1_FOV3.tif
0,6.0,515456,450682,6457,2735,2.0,0.0,17.403009134873724,rep1_FOV3.tif
0,7.0,568676,475564,7929,2894,10.0,0.0,18.49294935451837,rep1_FOV3.tif
0,8.0,761222,416676,7699,2531,3.0,0.0,66.66911764705883,rep1_FOV3.tif
0,9.0,988179,433220,6962,2642,10.0,0.0,128.46273148148148,rep1_FOV3.tif
0,10.0,629444,478262,7111,2898,11.0,0.0,35.88464277237123,rep1_FOV3.tif
0,11.0,603259,429066,7547,2604,4.0,0.0,35.2403398745701,rep1_FOV3.tif
0,12.0,729082,457817,7054,2803,9.0,0.0,63.81204422488826,rep1_FOV3.tif
1,1.0,882899,423935,7490,2573,10.0,4.0,93.34228187919463,rep1_FOV3.tif
1,2.0,679940,408769,7260,2501,2.0,1.0,56.98066820760664,rep1_FOV3.tif
1,3.0,548137,433802,6998,2639,1.0,0.0,26.229639825648086,rep1_FOV3.tif
1,4.0,363630,402697,6926,2443,0.0,0.0,958047.7869730091,rep1_FOV3.tif
1,5.0,1027006,442393,6861,2712,14.0,4.0,140.9045553145336,rep1_FOV3.tif
1,6.0,505073,442385,6424,2714,2.0,0.0,16.897035040431266,rep1_FOV3.tif
1,7.0,662592,470428,7882,2873,17.0,0.0,38.363745258534635,rep1_FOV3.tif
1,8.0,651666,410048,7645,2502,3.0,0.0,46.97997277853393,rep1_FOV3.tif
1,9.0,872858,428942,6853,2618,8.0,0.0,104.82077922077922,rep1_FOV3.tif
1,10.0,708338,477097,7099,2890,13.0,0.0,54.939653124257546,rep1_FOV3.tif
1,11.0,586496,423497,7495,2588,1.0,0.0,33.21764825759119,rep1_FOV3.tif
1,12.0,711504,458246,7029,2789,9.0,0.0,59.73066037735849,rep1_FOV3.tif
2,1.0,854316,417806,7551,2566,12.0,5.0,87.56469408224675,rep1_FOV3.tif
2,2.0,600138,409260,7302,2496,0.0,0.0,39.71660424469413,rep1_FOV3.tif
2,3.0,521735,430009,6984,2635,3.0,1.0,21.091285352954703,rep1_FOV3.tif
2,4.0,319310,400288,6121,2443,0.0,0.0,1167723.30560087,rep1_FOV3.tif
2,5.0,1042260,445501,6869,2701,14.0,3.0,143.17634357005758,rep1_FOV3.tif
2,6.0,481735,445330,6441,2700,1.0,0.0,9.731355252606255,rep1_FOV3.tif
2,7.0,772520,475082,7909,2880,19.0,0.0,59.14456154305031,rep1_FOV3.tif
2,8.0,591486,408655,7630,2512,1.0,0.0,35.7231340367331,rep1_FOV3.tif
2,9.0,827462,429169,6839,2619,8.0,0.0,94.38222748815166,rep1_FOV3.tif
2,10.0,755286,475058,7107,2883,12.0,0.0,66.34185606060606,rep1_FOV3.tif
2,11.0,568865,424656,7491,2587,1.0,0.0,29.406402936378466,rep1_FOV3.tif
2,12.0,693650,454459,7026,2768,9.0,0.0,56.17449506810709,rep1_FOV3.tif
3,1.0,847826,420591,7485,2565,12.0,5.0,86.83638211382114,rep1_FOV3.tif
3,2.0,544795,409297,7247,2503,0.0,0.0,28.561973018549747,rep1_FOV3.tif
3,3.0,551904,439973,6982,2655,4.0,1.0,25.868037901548416,rep1_FOV3.tif
3,5.0,993629,444461,6853,2716,13.0,2.0,132.7454677302393,rep1_FOV3.tif
3,6.0,449693,446577,6427,2727,0.0,0.0,0.8421621621621621,rep1_FOV3.tif
3,7.0,806484,474598,7898,2886,12.0,0.0,66.21827613727055,rep1_FOV3.tif
3,8.0,543277,417392,7584,2519,1.0,0.0,24.85389930898322,rep1_FOV3.tif
3,9.0,850808,430310,6876,2623,13.0,0.0,98.87091464848342,rep1_FOV3.tif
3,10.0,839971,472820,7111,2881,13.0,0.0,86.796926713948,rep1_FOV3.tif
3,11.0,537786,426082,7500,2585,1.0,0.0,22.727161749745676,rep1_FOV3.tif
3,12.0,667731,463491,7040,2781,11.0,0.0,47.954918995069264,rep1_FOV3.tif
4,1.0,872893,423242,7567,2561,11.0,6.0,89.82241310427487,rep1_FOV3.tif
4,2.0,520422,406987,7234,2503,7.0,3.0,23.97696047347284,rep1_FOV3.tif
4,3.0,565512,439178,7009,2650,8.0,4.0,28.98233539802707,rep1_FOV3.tif
4,4.0,371567,404575,7070,2458,0.0,0.0,931252.013876843,rep1_FOV3.tif
4,5.0,935054,449346,6871,2718,6.0,1.0,116.953527570431,rep1_FOV3.tif
4,6.0,437136,448794,6409,2721,0.0,0.0,1164575.8237527115,rep1_FOV3.tif
4,7.0,807425,473844,7925,2869,7.0,0.0,65.97725474683544,rep1_FOV3.tif
4,8.0,520541,413843,7614,2511,1.0,0.0,20.908877131099352,rep1_FOV3.tif
4,9.0,891067,433197,6935,2626,12.0,0.0,106.2589928057554,rep1_FOV3.tif
4,10.0,871684,470824,7106,2863,10.0,0.0,94.47560688192317,rep1_FOV3.tif
4,11.0,532496,424928,7521,2600,1.0,0.0,21.858971753708595,rep1_FOV3.tif
4,12.0,675126,455479,7035,2779,11.0,0.0,51.608787593984964,rep1_FOV3.tif
5,1.0,834856,418399,7558,2547,8.0,4.0,83.10856116543604,rep1_FOV3.tif
5,2.0,552152,410892,7222,2498,7.0,4.0,29.902624894157494,rep1_FOV3.tif
5,3.0,567932,431834,7012,2641,10.0,7.0,31.136582017844887,rep1_FOV3.tif
5,5.0,801971,448657,6843,2710,4.0,1.0,85.48608758770868,rep1_FOV3.tif
5,6.0,427610,446906,6402,2724,0.0,0.0,1167740.0761283305,rep1_FOV3.tif
5,7.0,756050,471517,7907,2857,4.0,0.0,56.34316831683169,rep1_FOV3.tif
5,8.0,505111,410949,7624,2501,1.0,0.0,18.380245949638883,rep1_FOV3.tif
5,9.0,865389,426368,6946,2616,12.0,0.0,101.3905311778291,rep1_FOV3.tif
5,10.0,809424,471911,7111,2878,9.0,0.0,79.73375856366643,rep1_FOV3.tif
5,11.0,511039,420726,7456,2591,3.0,0.0,18.56382322713258,rep1_FOV3.tif
5,12.0,646722,458716,7037,2793,8.0,0.0,44.29924599434496,rep1_FOV3.tif
6,1.0,733284,417476,7529,2558,5.0,3.0,63.53007443170388,rep1_FOV3.tif
6,2.0,573095,404380,7264,2457,7.0,2.0,35.09777407946744,rep1_FOV3.tif
6,3.0,563221,434344,7030,2651,7.0,6.0,29.430691938798812,rep1_FOV3.tif
6,5.0,674634,443382,6763,2705,3.0,1.0,56.986692952193195,rep1_FOV3.tif
6,6.0,422751,447056,6441,2725,2.0,0.0,1155797.360333692,rep1_FOV3.tif
6,7.0,709389,473261,7925,2854,4.0,0.0,46.564385722737136,rep1_FOV3.tif
6,8.0,497873,407522,7650,2489,0.0,0.0,17.506490990118195,rep1_FOV3.tif
6,9.0,789813,431504,6943,2622,11.0,0.0,82.9227030779912,rep1_FOV3.tif
6,10.0,751444,470966,7111,2879,8.0,0.0,66.27551984877127,rep1_FOV3.tif
6,11.0,514326,429190,7452,2599,8.0,0.0,17.5429631155986,rep1_FOV3.tif
6,12.0,621752,459702,7026,2768,10.0,0.0,38.05777360263034,rep1_FOV3.tif
7,1.0,663886,422326,7503,2550,7.0,6.0,48.77044215626893,rep1_FOV3.tif
7,2.0,559962,409684,7249,2498,9.0,7.0,31.63081456535466,rep1_FOV3.tif
7,3.0,534417,430773,7017,2617,5.0,4.0,23.555454545454545,rep1_FOV3.tif
7,5.0,594520,447183,6740,2714,3.0,1.0,36.59637357178341,rep1_FOV3.tif
7,6.0,413343,445937,6421,2716,1.0,0.0,1159226.6402159245,rep1_FOV3.tif
7,7.0,665957,471903,7917,2868,4.0,0.0,38.43414537532185,rep1_FOV3.tif
7,8.0,493342,414398,7623,2499,0.0,0.0,15.40671350507416,rep1_FOV3.tif
7,9.0,719738,432172,6929,2624,15.0,0.0,66.79814169570267,rep1_FOV3.tif
7,10.0,670865,475328,7111,2870,6.0,0.0,46.10634284366895,rep1_FOV3.tif
7,11.0,529327,420833,7503,2585,8.0,0.0,22.060593737291583,rep1_FOV3.tif
7,12.0,589555,453929,7043,2768,7.0,0.0,31.725380116959066,rep1_FOV3.tif
8,1.0,584122,424966,7485,2574,13.0,12.0,32.40806353084911,rep1_FOV3.tif
8,2.0,551247,410900,7278,2506,4.0,2.0,29.41051969823973,rep1_FOV3.tif
8,3.0,514050,438352,7013,2654,4.0,3.0,17.3659096122964,rep1_FOV3.tif
8,5.0,533896,446648,6713,2713,3.0,3.0,21.812,rep1_FOV3.tif
8,6.0,419015,450714,6403,2728,3.0,0.0,1168689.958367347,rep1_FOV3.tif
8,7.0,632960,470851,7907,2881,8.0,0.0,32.25407879029049,rep1_FOV3.tif
8,8.0,492172,409692,7624,2511,0.0,0.0,16.131429689027968,rep1_FOV3.tif
8,9.0,692502,427152,6920,2614,14.0,0.0,61.62331630283325,rep1_FOV3.tif
8,10.0,613590,476834,7108,2887,7.0,0.0,32.39895759298744,rep1_FOV3.tif
8,11.0,522328,422017,7482,2579,6.0,0.0,20.45910666938609,rep1_FOV3.tif
8,12.0,543787,461724,7017,2790,6.0,0.0,19.414005204636858,rep1_FOV3.tif
9,1.0,564985,423487,7507,2574,11.0,10.0,28.683965132779242,rep1_FOV3.tif
9,2.0,529777,411422,7322,2510,5.0,4.0,24.595802161263506,rep1_FOV3.tif
9,3.0,519065,437497,7026,2637,9.0,6.0,18.58464342674869,rep1_FOV3.tif
9,5.0,480751,448590,6617,2720,3.0,3.0,8.25275853220426,rep1_FOV3.tif
9,6.0,414041,444738,6420,2718,3.0,0.0,1160166.5583468396,rep1_FOV3.tif
9,7.0,585566,471717,7924,2875,3.0,0.0,22.54882154882155,rep1_FOV3.tif
9,8.0,494842,409072,7661,2506,3.0,0.0,16.638215324927256,rep1_FOV3.tif
9,9.0,655532,429270,6937,2618,14.0,0.0,52.38758971984256,rep1_FOV3.tif
9,10.0,603778,470926,7111,2876,13.0,0.0,31.370011806375445,rep1_FOV3.tif
9,11.0,522847,426591,7456,2595,12.0,0.0,19.801686895700474,rep1_FOV3.tif
9,12.0,527697,456133,7033,2770,3.0,0.0,16.787239033544452,rep1_FOV3.tif
10,1.0,563224,419074,7464,2569,9.0,7.0,29.448416751787537,rep1_FOV3.tif
10,2.0,522932,403090,7285,2497,11.0,9.0,25.029657477025896,rep1_FOV3.tif
10,3.0,521176,436261,7028,2630,5.0,4.0,19.307639836289223,rep1_FOV3.tif
10,5.0,460762,447090,6633,2713,2.0,2.0,3.487755102040816,rep1_FOV3.tif
10,6.0,417903,444757,6449,2708,4.0,0.0,1148072.8259823576,rep1_FOV3.tif
10,7.0,585753,469081,7922,2879,0.0,0.0,23.13543525679159,rep1_FOV3.tif
10,8.0,485916,416713,7618,2501,2.0,0.0,13.524135235489545,rep1_FOV3.tif
10,9.0,642580,430576,6916,2616,17.0,0.0,49.30325581395349,rep1_FOV3.tif
10,10.0,619903,472918,7108,2882,12.0,0.0,34.78111689540937,rep1_FOV3.tif
10,11.0,515098,422213,7517,2586,7.0,0.0,18.83694990874062,rep1_FOV3.tif
10,12.0,500618,459151,7023,2789,3.0,0.0,9.793811998110534,rep1_FOV3.tif
11,1.0,555900,421364,7489,2550,10.0,7.0,27.239522170479855,rep1_FOV3.tif
11,2.0,525419,404385,7323,2476,11.0,8.0,24.970909841138848,rep1_FOV3.tif
11,3.0,501241,434947,7017,2638,4.0,4.0,15.139072847682119,rep1_FOV3.tif
11,5.0,434773,445029,6618,2708,2.0,2.0,1098454.4859335038,rep1_FOV3.tif
11,6.0,420626,449469,6434,2728,2.0,0.0,1158914.855099838,rep1_FOV3.tif
11,7.0,545195,469906,7925,2872,0.0,0.0,14.899861468434594,rep1_FOV3.tif
11,8.0,509340,417072,7666,2513,8.0,0.0,17.905686008150592,rep1_FOV3.tif
11,9.0,629819,434020,6938,2626,15.0,0.0,45.407931354359924,rep1_FOV3.tif
11,10.0,623635,474393,7111,2891,13.0,0.0,35.3654028436019,rep1_FOV3.tif
11,11.0,494668,427995,7499,2593,5.0,0.0,13.590093762739503,rep1_FOV3.tif
11,12.0,492288,462488,7034,2776,2.0,0.0,6.998590887740724,rep1_FOV3.tif
12,1.0,551422,417961,7514,2556,8.0,7.0,26.918313836224286,rep1_FOV3.tif
12,2.0,520970,407844,7291,2482,9.0,6.0,23.523809523809526,rep1_FOV3.tif
12,5.0,436038,449663,6746,2716,2.0,2.0,1065745.3277915632,rep1_FOV3.tif
12,6.0,422545,447568,6453,2729,8.0,0.0,1153314.2516111708,rep1_FOV3.tif
12,7.0,528847,468516,7922,2865,0.0,0.0,11.93019576824204,rep1_FOV3.tif
12,8.0,504495,410787,7648,2504,6.0,0.0,18.216951788491446,rep1_FOV3.tif
12,9.0,635834,430024,6929,2611,11.0,0.0,47.66327003242242,rep1_FOV3.tif
12,10.0,637847,471409,7109,2882,10.0,0.0,39.37497042819967,rep1_FOV3.tif
12,11.0,491969,426021,7518,2595,6.0,0.0,13.39589681088767,rep1_FOV3.tif
12,12.0,472091,460154,6999,2775,2.0,0.0,2.8259943181818183,rep1_FOV3.tif
13,1.0,560467,421007,7511,2548,7.0,2.0,28.099939552689904,rep1_FOV3.tif
13,2.0,531456,408918,7325,2499,9.0,8.0,25.391214256112722,rep1_FOV3.tif
13,5.0,428850,444503,6584,2708,1.0,1.0,1108088.6591847264,rep1_FOV3.tif
13,6.0,435096,441663,6451,2671,10.0,0.0,1136232.997089947,rep1_FOV3.tif
13,7.0,521098,468252,7911,2866,0.0,0.0,10.474925668979187,rep1_FOV3.tif
13,8.0,503220,415796,7686,2512,12.0,0.0,16.896791650560495,rep1_FOV3.tif
13,9.0,625204,430391,6929,2626,8.0,0.0,45.27376249128515,rep1_FOV3.tif
13,10.0,625469,469571,7111,2874,9.0,0.0,36.794430021241446,rep1_FOV3.tif
13,11.0,492676,422799,7514,2582,7.0,0.0,14.16808596918086,rep1_FOV3.tif
13,12.0,471696,453724,7041,2785,3.0,0.0,4.222744360902255,rep1_FOV3.tif
14,1.0,559355,419809,7478,2547,3.0,2.0,28.29973636179274,rep1_FOV3.tif
14,2.0,518587,409620,7339,2489,14.0,9.0,22.467422680412373,rep1_FOV3.tif
14,5.0,425508,446115,6619,2712,1.0,1.0,1099295.2876887638,rep1_FOV3.tif
14,6.0,442064,449132,6423,2702,7.0,0.0,1154248.9191077668,rep1_FOV3.tif
14,7.0,511702,468073,7913,2855,4.0,0.0,8.625741399762752,rep1_FOV3.tif
14,8.0,497530,411703,7694,2504,12.0,0.0,16.53699421965318,rep1_FOV3.tif
14,9.0,622268,429083,6955,2606,4.0,0.0,44.420556449758564,rep1_FOV3.tif
14,10.0,589430,481208,7111,2892,10.0,0.0,25.65110215690922,rep1_FOV3.tif
14,11.0,497144,428448,7537,2583,7.0,0.0,13.866774323778765,rep1_FOV3.tif
14,12.0,457471,458155,7003,2786,8.0,0.0,1018488.6440597582,rep1_FOV3.tif
15,1.0,520096,420810,7463,2569,3.0,3.0,20.287290559869227,rep1_FOV3.tif
15,2.0,569792,410147,7346,2498,16.0,9.0,32.930074257425744,rep1_FOV3.tif
15,5.0,429214,448314,6629,2723,4.0,3.0,1099577.111111111,rep1_FOV3.tif
15,6.0,458523,444416,6456,2716,11.0,0.0,3.7719251336898396,rep1_FOV3.tif
15,7.0,525045,468974,7913,2880,9.0,0.0,11.140671567653486,rep1_FOV3.tif
15,8.0,493634,414470,7666,2511,13.0,0.0,15.356741028128031,rep1_FOV3.tif
15,9.0,593419,430241,6926,2631,2.0,0.0,37.99254947613504,rep1_FOV3.tif
15,10.0,556999,478488,7091,2886,10.0,0.0,18.670868014268727,rep1_FOV3.tif
15,11.0,488932,429439,7535,2588,9.0,0.0,12.026076409945421,rep1_FOV3.tif
15,12.0,457174,456488,7020,2777,11.0,0.0,0.16167805797784587,rep1_FOV3.tif
16,1.0,502539,422178,7473,2562,3.0,3.0,16.363469761759315,rep1_FOV3.tif
16,2.0,600626,410692,7346,2492,15.0,9.0,39.129377832715285,rep1_FOV3.tif
16,5.0,441088,445862,6707,2724,13.0,9.0,1078323.5053979412,rep1_FOV3.tif
16,6.0,497599,446772,6457,2706,10.0,0.0,13.550253265795789,rep1_FOV3.tif
16,7.0,545373,471531,7927,2863,15.0,0.0,14.58175355450237,rep1_FOV3.tif
16,8.0,492579,415435,7679,2506,10.0,0.0,14.912816547457954,rep1_FOV3.tif
16,9.0,550468,432811,6932,2619,2.0,0.0,27.279619754231394,rep1_FOV3.tif
16,10.0,555781,472819,7111,2884,8.0,0.0,19.62668559261888,rep1_FOV3.tif
16,11.0,507883,424474,7526,2591,4.0,0.0,16.901519756838905,rep1_FOV3.tif
16,12.0,488167,456299,7026,2788,14.0,0.0,7.5195847097687585,rep1_FOV3.tif
17,1.0,489395,419265,7475,2568,9.0,8.0,14.291828000815162,rep1_FOV3.tif
17,2.0,600241,407920,7346,2475,13.0,8.0,39.48285772941901,rep1_FOV3.tif
17,5.0,495249,446616,6772,2709,14.0,10.0,11.969726802855034,rep1_FOV3.tif
17,6.0,512180,441429,6457,2706,13.0,0.0,18.861903492402025,rep1_FOV3.tif
17,7.0,597800,474935,7929,2882,12.0,0.0,24.34416485040618,rep1_FOV3.tif
17,8.0,503756,410825,7695,2500,9.0,0.0,17.88854667949952,rep1_FOV3.tif
17,9.0,514525,430240,6825,2620,1.0,0.0,20.043995243757433,rep1_FOV3.tif
17,10.0,550978,475495,7109,2876,7.0,0.0,17.832034018426647,rep1_FOV3.tif
17,11.0,504629,422967,7505,2592,4.0,0.0,16.621616120496643,rep1_FOV3.tif
17,12.0,510098,455197,7043,2771,9.0,0.0,12.851357677902621,rep1_FOV3.tif
18,1.0,508272,421818,7496,2567,13.0,11.0,17.539866098600122,rep1_FOV3.tif
18,2.0,593837,408675,7346,2481,13.0,11.0,38.06002055498458,rep1_FOV3.tif
18,5.0,522090,445356,6828,2705,10.0,9.0,18.611205432937183,rep1_FOV3.tif
18,6.0,537966,448452,6457,2724,21.0,0.0,23.9791052772569,rep1_FOV3.tif
18,7.0,589028,477203,7917,2879,9.0,0.0,22.196308058753473,rep1_FOV3.tif
18,8.0,509996,411650,7663,2497,7.0,0.0,19.037166085946573,rep1_FOV3.tif
18,9.0,474975,437699,6784,2612,0.0,0.0,8.934803451581976,rep1_FOV3.tif
18,10.0,555781,472757,7111,2871,5.0,0.0,19.581132075471697,rep1_FOV3.tif
18,11.0,498467,423403,7539,2586,2.0,0.0,15.155259438724006,rep1_FOV3.tif
18,12.0,517065,457012,7053,2766,8.0,0.0,14.008164217401447,rep1_FOV3.tif
19,1.0,520456,424288,7479,2569,12.0,10.0,19.586150712830957,rep1_FOV3.tif
19,2.0,580654,409560,7345,2494,13.0,11.0,35.26984126984127,rep1_FOV3.tif
19,5.0,525312,448542,6788,2723,14.0,11.0,18.88560885608856,rep1_FOV3.tif
19,6.0,571192,442228,6451,2729,14.0,0.0,34.64911337990328,rep1_FOV3.tif
19,7.0,575734,470427,7924,2872,6.0,0.0,20.844615993665876,rep1_FOV3.tif
19,8.0,508749,416450,7677,2522,5.0,0.0,17.90475266731329,rep1_FOV3.tif
19,9.0,455547,434722,6751,2633,1.0,0.0,5.0570665371539585,rep1_FOV3.tif
19,10.0,529075,473494,7109,2889,4.0,0.0,13.17085308056872,rep1_FOV3.tif
19,11.0,487672,427428,7513,2596,1.0,0.0,12.252186292454748,rep1_FOV3.tif
19,12.0,512819,458364,7032,2789,6.0,0.0,12.834079660617487,rep1_FOV3.tif
20,1.0,558047,424986,7524,2573,14.0,10.0,26.875580690769542,rep1_FOV3.tif
20,2.0,571084,405331,7330,2491,12.0,7.0,34.25356478611283,rep1_FOV3.tif
20,5.0,553111,447213,6797,2722,13.0,8.0,25.98723926380368,rep1_FOV3.tif
20,6.0,590071,445756,6457,2713,17.0,0.0,38.54567307692308,rep1_FOV3.tif
20,7.0,564094,472664,7927,2883,6.0,0.0,18.12648691514671,rep1_FOV3.tif
20,8.0,497802,413064,7661,2506,5.0,0.0,16.438021338506303,rep1_FOV3.tif
20,9.0,447181,431439,6705,2626,3.0,0.0,3.859279235106644,rep1_FOV3.tif
20,10.0,501675,472029,7105,2875,5.0,0.0,7.008510638297873,rep1_FOV3.tif
20,11.0,488230,424142,7536,2591,0.0,0.0,12.960161779575328,rep1_FOV3.tif
20,12.0,494958,458639,6996,2784,4.0,0.0,8.622744539411206,rep1_FOV3.tif
0,1.0,1161486,466621,8270,2852,14.0,6.0,128.25119970468808,rep1_FOV4.tif
0,2.0,1094458,453839,7273,2769,12.0,2.0,142.23334813499113,rep1_FOV4.tif
0,3.0,615004,424927,7352,2597,2.0,1.0,39.97413249211356,rep1_FOV4.tif
0,4.0,858446,418277,7074,2549,19.0,5.0,97.27491712707182,rep1_FOV4.tif
0,5.0,1054197,432546,7648,2637,14.0,3.0,124.05727399720615,rep1_FOV4.tif
0,6.0,467227,446528,6943,2723,1.0,1.0,4.904976303317536,rep1_FOV4.tif
0,7.0,850246,471584,7797,2884,8.0,2.0,77.07347852635864,rep1_FOV4.tif
0,8.0,442740,418569,7004,2558,4.0,3.0,5.436572199730095,rep1_FOV4.tif
0,9.0,771869,415662,8232,2541,9.0,3.0,62.591284484273416,rep1_FOV4.tif
0,10.0,1142840,413857,7967,2517,14.0,5.0,133.7583486238532,rep1_FOV4.tif
1,1.0,1231171,468403,8252,2845,24.0,8.0,141.07046421305714,rep1_FOV4.tif
1,2.0,993099,447568,7190,2759,9.0,1.0,123.1169036334913,rep1_FOV4.tif
1,3.0,597465,430898,7348,2591,5.0,3.0,35.01513558965735,rep1_FOV4.tif
1,4.0,1070761,414088,7066,2538,22.0,7.0,145.0249558303887,rep1_FOV4.tif
1,5.0,1011808,427432,7595,2611,15.0,3.0,117.25040128410915,rep1_FOV4.tif
1,6.0,448048,446308,6851,2703,0.0,0.0,0.41947926711668276,rep1_FOV4.tif
1,7.0,778895,476593,7731,2883,11.0,6.0,62.35602310231023,rep1_FOV4.tif
1,8.0,548060,417122,6953,2549,13.0,4.0,29.731607629427792,rep1_FOV4.tif
1,9.0,772525,417025,8216,2530,10.0,4.0,62.52198381990855,rep1_FOV4.tif
1,10.0,1047010,408886,7885,2499,10.0,1.0,118.47827701448199,rep1_FOV4.tif
