Time,Transcription_Site_ID,Cell_ID,Position_X,Position_Y,Intensity,image_name
8,4,3,100,159,255,rep2_FOV6.tif
8,5,5,186,594,109,rep2_FOV6.tif
8,6,6,228,303,76,rep2_FOV6.tif
8,7,6,244,319,112,rep2_FOV6.tif
8,8,7,345,434,78,rep2_FOV6.tif
8,9,7,349,427,91,rep2_FOV6.tif
8,10,9,490,152,167,rep2_FOV6.tif
8,11,10,540,299,193,rep2_FOV6.tif
8,12,11,567,456,181,rep2_FOV6.tif
8,13,12,598,175,83,rep2_FOV6.tif
8,14,13,591,620,245,rep2_FOV6.tif
9,1,1,63,365,138,rep2_FOV6.tif
9,2,1,70,349,68,rep2_FOV6.tif
9,3,2,62,590,137,rep2_FOV6.tif
9,4,3,100,159,120,rep2_FOV6.tif
9,5,7,348,429,88,rep2_FOV6.tif
9,6,9,490,153,84,rep2_FOV6.tif
9,7,10,545,304,255,rep2_FOV6.tif
9,8,11,567,456,91,rep2_FOV6.tif
9,9,12,598,187,255,rep2_FOV6.tif
9,10,12,599,173,242,rep2_FOV6.tif
9,11,13,591,620,84,rep2_FOV6.tif
10,1,1,64,366,97,rep2_FOV6.tif
10,2,2,63,588,255,rep2_FOV6.tif
10,3,3,100,158,87,rep2_FOV6.tif
10,4,9,490,151,255,rep2_FOV6.tif
10,5,9,503,135,71,rep2_FOV6.tif
10,6,10,544,304,255,rep2_FOV6.tif
10,7,12,598,172,208,rep2_FOV6.tif
10,8,12,597,188,165,rep2_FOV6.tif
11,1,2,54,580,89,rep2_FOV6.tif
11,2,2,63,589,208,rep2_FOV6.tif
11,3,3,100,158,160,rep2_FOV6.tif
11,4,3,98,173,86,rep2_FOV6.tif
11,5,9,490,153,118,rep2_FOV6.tif
11,6,10,544,303,113,rep2_FOV6.tif
11,7,12,599,172,125,rep2_FOV6.tif
12,1,2,54,582,255,rep2_FOV6.tif
12,2,2,64,591,92,rep2_FOV6.tif
12,3,7,347,428,131,rep2_FOV6.tif
12,4,9,489,152,231,rep2_FOV6.tif
12,5,12,597,188,153,rep2_FOV6.tif
12,6,13,596,611,140,rep2_FOV6.tif
13,1,2,55,582,227,rep2_FOV6.tif
13,2,6,245,319,120,rep2_FOV6.tif
13,3,7,347,428,112,rep2_FOV6.tif
13,4,9,490,151,219,rep2_FOV6.tif
13,5,12,597,189,106,rep2_FOV6.tif
13,6,13,599,612,73,rep2_FOV6.tif
14,1,2,55,582,255,rep2_FOV6.tif
14,2,6,244,320,75,rep2_FOV6.tif
14,3,9,489,151,88,rep2_FOV6.tif
14,4,12,597,188,196,rep2_FOV6.tif
15,1,2,55,581,237,rep2_FOV6.tif
15,2,4,115,459,99,rep2_FOV6.tif
15,3,6,245,320,214,rep2_FOV6.tif
15,4,6,263,333,68,rep2_FOV6.tif
15,5,7,347,431,135,rep2_FOV6.tif
15,6,9,489,152,73,rep2_FOV6.tif
15,7,12,598,188,102,rep2_FOV6.tif
16,1,2,55,582,135,rep2_FOV6.tif
16,2,2,63,588,89,rep2_FOV6.tif
16,3,6,226,306,154,rep2_FOV6.tif
16,4,6,246,321,137,rep2_FOV6.tif
16,5,7,346,429,88,rep2_FOV6.tif
16,6,12,599,187,80,rep2_FOV6.tif
17,1,2,59,584,73,rep2_FOV6.tif
17,2,4,117,459,255,rep2_FOV6.tif
17,3,5,186,593,119,rep2_FOV6.tif
17,4,6,226,306,211,rep2_FOV6.tif
17,5,6,245,320,80,rep2_FOV6.tif
17,6,11,569,457,104,rep2_FOV6.tif
17,7,12,597,185,74,rep2_FOV6.tif
17,8,12,598,174,74,rep2_FOV6.tif
17,9,13,592,618,148,rep2_FOV6.tif
18,1,4,117,459,77,rep2_FOV6.tif
18,2,6,224,306,77,rep2_FOV6.tif
18,3,6,230,307,81,rep2_FOV6.tif
18,4,6,245,319,255,rep2_FOV6.tif
18,5,7,346,428,96,rep2_FOV6.tif
18,6,9,490,151,182,rep2_FOV6.tif
18,7,11,566,453,255,rep2_FOV6.tif
18,8,12,599,172,94,rep2_FOV6.tif
19,1,1,70,354,73,rep2_FOV6.tif
19,2,5,197,597,231,rep2_FOV6.tif
19,3,6,228,303,117,rep2_FOV6.tif
19,4,6,246,319,253,rep2_FOV6.tif
19,5,7,347,431,255,rep2_FOV6.tif
19,6,9,489,153,190,rep2_FOV6.tif
19,7,10,545,304,137,rep2_FOV6.tif
19,8,11,565,452,255,rep2_FOV6.tif
19,9,13,596,610,174,rep2_FOV6.tif
20,1,2,55,583,110,rep2_FOV6.tif
20,2,5,197,596,255,rep2_FOV6.tif
20,3,6,229,302,72,rep2_FOV6.tif
20,4,6,246,321,146,rep2_FOV6.tif
20,5,7,347,431,240,rep2_FOV6.tif
20,6,9,489,151,145,rep2_FOV6.tif
20,7,9,508,138,131,rep2_FOV6.tif
20,8,10,545,305,80,rep2_FOV6.tif
20,9,11,566,454,92,rep2_FOV6.tif
20,10,13,596,610,117,rep2_FOV6.tif
